EmployeeID,Department,Region_Employment,Education Level,Gender,Recruitment Channel,NO_Trainings_LstYear,Age,previous_year_rating,Service Length,Awards,Avg_Training_Score,Is Promoted
55474,Analytics,region_27,Bachelor's,m,other,1,28.0,,1,NO,83.0,NO
60610,Sales & Marketing,region_4,Bachelor's,m,,3,27.0,5.0,4,NO,46.0,NO
6834,Operations,region_13,Bachelor's,f,sourcing,1,38.0,4.0,2,NO,58.0,NO
63311,Procurement,region_15,Bachelor's,f,sourcing,2,29.0,2.0,5,NO,72.0,NO
74448,Procurement,region_8,Master's & above,f,,1,0.0,4.0,2,NO,67.0,NO
28105,Sales & Marketing,region_1,Master's & above,m,sourcing,1,45.0,5.0,14,NO,52.0,NO
30385,Sales & Marketing,region_10,Master's & above,m,other,1,38.0,4.0,9,NO,49.0,NO
33118,Technology,region_15,Bachelor's,m,,1,33.0,5.0,10,NO,79.0,YES
52948,Procurement,region_7,Bachelor's,f,sourcing,1,26.0,3.0,3,NO,72.0,NO
13190,Sales & Marketing,region_7,Master's & above,f,,1,44.0,5.0,6,NO,47.0,NO
15849,Sales & Marketing,region_15,Bachelor's,m,,1,26.0,4.0,5,NO,48.0,NO
70807,Sales & Marketing,region_13,Master's & above,m,,1,41.0,5.0,5,NO,50.0,NO
22994,Analytics,region_7,Bachelor's,m,other,1,38.0,4.0,10,NO,84.0,NO
33605,Legal,region_26,Bachelor's,m,,1,35.0,4.0,9,NO,59.0,NO
13003,Analytics,region_22,Bachelor's,m,other,2,34.0,1.0,3,NO,85.0,NO
68711,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,37.0,5.0,7,NO,51.0,NO
67970,Technology,region_7,Master's & above,f,,1,42.0,4.0,12,NO,82.0,NO
63357,Operations,region_32,Bachelor's,m,other,1,40.0,4.0,15,NO,,NO
63400,Finance,region_2,Bachelor's,f,other,2,29.0,4.0,4,NO,,NO
70915,Sales & Marketing,region_13,Master's & above,m,sourcing,1,47.0,3.0,13,NO,,NO
57112,Procurement,region_5,Bachelor's,f,other,1,29.0,3.0,6,NO,72.0,NO
65395,HR,region_2,Bachelor's,f,sourcing,1,29.0,3.0,3,NO,49.0,NO
49469,Finance,region_2,Below Secondary,f,sourcing,1,25.0,3.0,2,NO,58.0,NO
65001,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,56.0,1.0,13,NO,50.0,NO
55061,Analytics,region_22,Bachelor's,m,,1,27.0,5.0,3,NO,84.0,NO
72167,Procurement,region_7,Bachelor's,f,sourcing,1,47.0,5.0,16,NO,68.0,NO
11942,Analytics,region_23,Bachelor's,m,,1,35.0,5.0,7,NO,81.0,NO
19364,Operations,region_16,Master's & above,m,sourcing,1,47.0,3.0,15,NO,60.0,NO
3621,Sales & Marketing,region_29,Bachelor's,m,,1,32.0,4.0,4,NO,47.0,NO
20618,HR,region_2,Master's & above,f,sourcing,1,50.0,4.0,14,NO,44.0,NO
18901,Operations,region_15,Bachelor's,m,other,1,27.0,1.0,5,YES,55.0,NO
1520,Operations,region_7,Bachelor's,m,,1,48.0,5.0,5,NO,54.0,NO
69041,Sales & Marketing,region_7,Master's & above,m,,1,0.0,3.0,6,NO,49.0,NO
5604,Procurement,region_14,Bachelor's,m,,1,34.0,3.0,4,NO,69.0,NO
63375,Operations,region_20,Master's & above,m,sourcing,1,42.0,1.0,6,NO,65.0,NO
40122,Technology,region_5,Master's & above,m,other,1,37.0,3.0,9,NO,85.0,NO
50418,R&D,region_26,Master's & above,m,sourcing,1,35.0,1.0,9,NO,82.0,NO
24071,Analytics,region_22,Bachelor's,m,other,2,27.0,5.0,3,NO,86.0,NO
38518,Technology,region_24,Master's & above,f,sourcing,2,38.0,5.0,9,NO,77.0,NO
30598,Technology,region_5,Bachelor's,f,sourcing,1,28.0,,1,NO,81.0,NO
51922,Sales & Marketing,region_28,Master's & above,m,sourcing,1,42.0,5.0,11,NO,48.0,YES
54486,Analytics,region_27,Bachelor's,m,sourcing,1,36.0,2.0,9,NO,82.0,NO
39388,Operations,region_32,Bachelor's,m,other,1,,3.0,3,NO,62.0,NO
7895,R&D,region_7,Bachelor's,m,other,1,29.0,3.0,3,NO,85.0,YES
15707,Sales & Marketing,region_13,Bachelor's,f,,1,36.0,5.0,9,NO,50.0,NO
21905,Procurement,region_17,Master's & above,f,other,1,49.0,4.0,9,NO,69.0,NO
60055,Operations,region_22,Bachelor's,m,,1,34.0,5.0,7,NO,60.0,NO
23645,Operations,region_11,Bachelor's,m,,1,40.0,3.0,9,NO,60.0,NO
50474,Sales & Marketing,region_31,Bachelor's,m,other,1,32.0,4.0,2,NO,48.0,NO
75589,Technology,region_31,Master's & above,f,other,1,35.0,5.0,10,NO,89.0,YES
41217,Operations,region_27,Bachelor's,f,,1,37.0,3.0,3,NO,62.0,NO
15175,Procurement,region_5,Bachelor's,m,other,1,28.0,3.0,3,NO,70.0,NO
17759,Operations,region_10,Master's & above,f,other,1,33.0,5.0,8,NO,60.0,YES
19136,Operations,region_19,Master's & above,f,sourcing,1,38.0,1.0,4,NO,59.0,NO
41607,Operations,region_13,Bachelor's,m,sourcing,1,43.0,4.0,12,NO,62.0,NO
6052,,region_5,Bachelor's,f,other,2,26.0,1.0,3,NO,48.0,NO
62828,Procurement,region_5,Bachelor's,f,other,1,26.0,3.0,4,NO,65.0,NO
28937,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,38.0,5.0,9,NO,56.0,NO
31915,Operations,region_6,Master's & above,m,,1,33.0,5.0,7,NO,59.0,NO
36284,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31.0,4.0,6,NO,51.0,NO
14157,HR,region_26,Bachelor's,f,,1,33.0,3.0,4,NO,50.0,NO
31391,Technology,region_22,Master's & above,m,other,1,34.0,1.0,5,NO,80.0,NO
993,Sales & Marketing,region_29,Bachelor's,m,other,1,30.0,5.0,6,NO,49.0,NO
27050,Sales & Marketing,region_16,Master's & above,m,,2,41.0,3.0,11,NO,48.0,NO
65263,Legal,region_24,Bachelor's,m,sourcing,1,33.0,4.0,7,NO,59.0,NO
28718,Sales & Marketing,region_2,Master's & above,m,other,1,41.0,2.0,7,NO,49.0,NO
54594,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,43.0,4.0,13,NO,,NO
41149,Analytics,region_27,Bachelor's,m,sourcing,1,29.0,3.0,3,NO,84.0,NO
58029,Operations,region_2,Bachelor's,m,other,2,29.0,3.0,3,NO,,NO
63394,Technology,region_2,,f,sourcing,1,39.0,3.0,7,NO,78.0,NO
9433,Procurement,region_15,Master's & above,f,,1,37.0,5.0,3,NO,71.0,NO
40813,Procurement,region_27,Bachelor's,m,other,1,35.0,3.0,4,NO,68.0,NO
42531,Procurement,region_2,Below Secondary,m,sourcing,1,21.0,3.0,2,NO,67.0,NO
69306,Analytics,region_2,Bachelor's,m,other,2,36.0,1.0,5,NO,88.0,NO
67262,R&D,region_7,Master's & above,f,other,1,38.0,3.0,3,NO,82.0,NO
6106,Finance,region_2,Bachelor's,m,,3,51.0,5.0,3,NO,,NO
59056,HR,region_25,Bachelor's,f,sourcing,1,30.0,5.0,3,NO,47.0,NO
40964,Technology,region_4,Bachelor's,m,other,1,31.0,5.0,5,NO,79.0,YES
61817,Technology,region_5,Bachelor's,f,other,1,38.0,3.0,11,NO,75.0,NO
77230,HR,region_2,Bachelor's,f,sourcing,1,0.0,2.0,3,NO,51.0,NO
40894,HR,region_22,Bachelor's,m,sourcing,1,23.0,5.0,2,NO,47.0,NO
29334,Technology,region_22,Master's & above,m,other,3,31.0,1.0,5,NO,78.0,NO
347,Operations,region_16,Bachelor's,f,other,1,36.0,2.0,7,NO,60.0,NO
63509,Sales & Marketing,region_9,Bachelor's,m,,1,28.0,,1,NO,,NO
21316,Sales & Marketing,region_16,Master's & above,m,other,1,37.0,4.0,5,NO,,NO
19352,Operations,region_22,Bachelor's,f,sourcing,1,40.0,3.0,7,NO,59.0,NO
36893,Analytics,region_22,Bachelor's,f,other,1,26.0,3.0,4,NO,84.0,NO
51844,Operations,region_30,Master's & above,f,sourcing,1,44.0,5.0,6,NO,59.0,NO
70818,Procurement,region_13,Bachelor's,m,sourcing,1,37.0,3.0,3,NO,72.0,NO
34460,Operations,region_2,Bachelor's,m,other,1,32.0,4.0,5,NO,59.0,NO
37421,Sales & Marketing,region_23,Master's & above,f,other,1,36.0,4.0,10,NO,49.0,NO
507,Procurement,region_11,Master's & above,m,sourcing,1,39.0,5.0,3,NO,69.0,NO
75463,Sales & Marketing,region_10,Master's & above,m,other,2,31.0,1.0,5,NO,49.0,NO
67192,Sales & Marketing,region_24,Bachelor's,m,,1,27.0,2.0,2,NO,51.0,NO
42030,Sales & Marketing,region_22,Bachelor's,m,,1,27.0,3.0,5,NO,51.0,NO
27792,Operations,region_22,,m,sourcing,1,25.0,,1,NO,,NO
42099,Sales & Marketing,region_10,Bachelor's,m,other,1,29.0,4.0,5,NO,49.0,NO
24394,Sales & Marketing,region_7,Master's & above,m,,1,32.0,4.0,3,NO,47.0,NO
63590,Sales & Marketing,region_28,Bachelor's,m,other,1,35.0,5.0,10,NO,51.0,NO
11451,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,51.0,4.0,5,NO,47.0,NO
46280,Technology,region_7,Master's & above,f,sourcing,1,33.0,1.0,9,NO,78.0,NO
34976,Sales & Marketing,region_7,Master's & above,f,sourcing,1,36.0,2.0,10,NO,47.0,NO
59958,Procurement,region_13,Master's & above,m,sourcing,1,53.0,3.0,8,NO,67.0,NO
77538,Sales & Marketing,region_14,Bachelor's,m,,1,45.0,3.0,14,NO,54.0,NO
68201,Technology,region_2,Below Secondary,m,other,1,30.0,3.0,4,NO,78.0,NO
60563,Operations,region_15,Bachelor's,m,other,1,30.0,5.0,2,NO,53.0,NO
1317,Finance,region_22,Bachelor's,m,,2,29.0,,1,NO,59.0,NO
73752,Sales & Marketing,region_11,Bachelor's,m,other,1,40.0,5.0,11,NO,50.0,NO
74843,Sales & Marketing,region_2,Bachelor's,m,other,1,44.0,3.0,7,NO,52.0,YES
73510,Sales & Marketing,region_4,Master's & above,m,sourcing,2,35.0,4.0,9,NO,58.0,NO
21917,R&D,region_15,Bachelor's,m,other,1,32.0,2.0,6,NO,82.0,NO
3588,Operations,region_12,Bachelor's,f,,1,33.0,3.0,3,NO,,NO
15327,Operations,region_13,Bachelor's,f,sourcing,1,39.0,4.0,7,NO,62.0,NO
11795,Technology,region_12,Bachelor's,m,,1,27.0,4.0,4,NO,83.0,NO
17956,Legal,region_22,Bachelor's,m,sourcing,1,27.0,,1,NO,62.0,NO
53872,Procurement,region_2,Master's & above,m,other,1,36.0,4.0,2,NO,74.0,NO
14034,Operations,region_15,Master's & above,f,sourcing,1,33.0,2.0,7,YES,73.0,YES
2375,Sales & Marketing,region_2,Bachelor's,m,referred,1,28.0,3.0,3,NO,56.0,NO
39590,Technology,region_3,Master's & above,m,other,1,34.0,5.0,9,NO,80.0,NO
11870,Sales & Marketing,region_33,Bachelor's,m,other,1,32.0,5.0,2,NO,46.0,NO
58452,Operations,region_2,Bachelor's,m,other,2,34.0,5.0,4,NO,60.0,NO
58312,Technology,region_8,Bachelor's,f,other,1,31.0,2.0,7,NO,79.0,NO
22806,Operations,region_26,Bachelor's,f,,1,39.0,3.0,14,NO,54.0,NO
74901,Analytics,region_31,Master's & above,m,sourcing,1,30.0,3.0,6,NO,84.0,NO
57592,R&D,region_22,Master's & above,m,,2,26.0,4.0,3,NO,83.0,NO
46491,Operations,region_22,Bachelor's,m,sourcing,1,49.0,5.0,23,NO,57.0,NO
40704,Operations,region_2,Master's & above,f,other,1,43.0,5.0,3,NO,60.0,NO
13581,Technology,region_25,Bachelor's,m,other,1,28.0,2.0,3,NO,81.0,NO
25528,Finance,region_2,Bachelor's,f,other,1,42.0,3.0,12,NO,64.0,NO
855,Sales & Marketing,region_2,,m,other,1,59.0,1.0,18,NO,49.0,NO
57306,Analytics,region_29,Bachelor's,f,,1,32.0,2.0,4,NO,84.0,NO
71087,Operations,region_17,Bachelor's,f,other,1,26.0,4.0,2,NO,59.0,NO
69023,Procurement,region_22,Master's & above,f,sourcing,2,35.0,3.0,2,NO,73.0,NO
67249,Procurement,region_13,Bachelor's,f,sourcing,1,38.0,3.0,9,NO,72.0,NO
13687,HR,region_31,Master's & above,m,other,1,32.0,4.0,5,NO,,NO
70463,Technology,region_23,Bachelor's,m,other,1,36.0,3.0,3,NO,78.0,NO
18952,Operations,region_22,Bachelor's,f,sourcing,1,38.0,1.0,9,NO,57.0,NO
62851,Legal,region_22,Bachelor's,f,,1,32.0,3.0,3,NO,57.0,NO
6720,Operations,region_27,Bachelor's,m,other,1,27.0,4.0,3,NO,56.0,NO
62385,Technology,region_5,Bachelor's,m,other,3,31.0,4.0,7,NO,90.0,YES
29035,Procurement,region_2,Master's & above,f,sourcing,1,40.0,4.0,5,NO,68.0,NO
21720,Technology,region_5,Bachelor's,f,sourcing,2,32.0,3.0,2,NO,84.0,NO
60845,Operations,region_26,Bachelor's,f,other,1,37.0,5.0,7,NO,60.0,NO
19987,Procurement,region_2,Bachelor's,f,other,1,31.0,4.0,3,NO,70.0,NO
50381,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,27.0,1.0,4,NO,51.0,NO
29735,Sales & Marketing,region_32,,m,other,1,26.0,1.0,5,NO,53.0,NO
27923,Analytics,region_31,Bachelor's,m,other,2,26.0,4.0,3,NO,84.0,NO
22608,Finance,region_2,Bachelor's,f,sourcing,3,33.0,3.0,7,NO,63.0,NO
26172,HR,region_2,Bachelor's,f,,1,36.0,3.0,8,NO,48.0,NO
1398,Technology,region_25,Bachelor's,f,other,1,27.0,,1,NO,80.0,NO
63151,Technology,region_2,Master's & above,m,sourcing,1,50.0,4.0,16,NO,83.0,NO
2231,Procurement,region_16,Bachelor's,m,sourcing,1,32.0,3.0,5,NO,71.0,NO
58286,Analytics,region_22,Bachelor's,m,sourcing,3,28.0,1.0,2,NO,98.0,YES
28789,Sales & Marketing,region_27,Bachelor's,m,,1,33.0,1.0,9,NO,,NO
17879,Operations,region_15,Bachelor's,m,,1,29.0,5.0,3,NO,56.0,NO
48135,Sales & Marketing,region_34,Bachelor's,f,other,1,26.0,,1,NO,50.0,NO
16651,Operations,region_16,Bachelor's,f,other,1,25.0,,1,NO,62.0,NO
45281,Sales & Marketing,region_2,Bachelor's,f,other,1,46.0,1.0,17,NO,51.0,NO
34532,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,38.0,5.0,10,NO,52.0,NO
22743,Operations,region_8,Bachelor's,m,other,1,28.0,4.0,1,NO,57.0,NO
61720,Analytics,region_7,Master's & above,m,sourcing,1,43.0,5.0,12,NO,86.0,NO
6618,Sales & Marketing,region_28,Master's & above,m,other,1,29.0,3.0,2,NO,48.0,NO
64774,Finance,region_2,Below Secondary,m,,1,25.0,3.0,2,NO,60.0,NO
16983,Procurement,region_26,Bachelor's,m,other,2,34.0,2.0,3,NO,69.0,NO
38676,Sales & Marketing,region_15,Bachelor's,m,other,2,29.0,5.0,6,NO,50.0,NO
23303,Sales & Marketing,region_2,,f,sourcing,1,27.0,3.0,3,NO,52.0,NO
62503,Sales & Marketing,region_10,Bachelor's,m,other,1,26.0,5.0,2,NO,51.0,NO
37745,Operations,region_11,Master's & above,m,other,1,41.0,3.0,6,NO,62.0,NO
30309,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,28.0,5.0,4,NO,52.0,NO
18450,Sales & Marketing,region_2,Master's & above,m,other,1,47.0,5.0,7,NO,49.0,NO
63681,Operations,region_34,Bachelor's,m,sourcing,1,,5.0,5,NO,56.0,NO
57236,Finance,region_26,Bachelor's,f,other,1,27.0,,1,NO,59.0,NO
72766,Technology,region_2,Bachelor's,m,other,2,60.0,4.0,29,NO,77.0,NO
8840,Sales & Marketing,region_7,,m,,1,24.0,3.0,2,NO,52.0,NO
13249,Operations,region_19,Master's & above,m,other,1,53.0,3.0,4,NO,56.0,NO
33215,Technology,region_22,Bachelor's,m,other,1,27.0,,1,NO,76.0,NO
71301,Technology,region_10,Bachelor's,m,sourcing,1,28.0,3.0,4,NO,81.0,NO
56777,Sales & Marketing,region_11,Master's & above,m,other,1,43.0,4.0,7,NO,46.0,NO
66045,Analytics,region_2,Bachelor's,m,other,2,32.0,4.0,5,NO,82.0,NO
1692,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,27.0,,1,NO,53.0,YES
39984,Technology,region_24,Bachelor's,m,,1,27.0,3.0,3,NO,78.0,NO
34719,Operations,region_2,Master's & above,f,other,1,54.0,4.0,13,NO,58.0,NO
45114,Procurement,region_7,Master's & above,f,other,1,59.0,3.0,7,NO,69.0,NO
56699,Sales & Marketing,region_23,Bachelor's,m,other,1,25.0,5.0,3,NO,47.0,NO
35366,Finance,region_2,Bachelor's,m,other,3,46.0,3.0,7,NO,59.0,NO
9868,Operations,region_7,Bachelor's,m,other,1,43.0,3.0,14,NO,58.0,NO
15634,Analytics,region_15,Bachelor's,m,other,1,29.0,4.0,1,NO,87.0,NO
3645,Technology,region_7,Master's & above,f,other,1,36.0,3.0,5,NO,77.0,NO
72651,Sales & Marketing,region_2,Bachelor's,f,other,2,30.0,,1,NO,49.0,NO
10064,Operations,region_16,Bachelor's,m,,1,30.0,4.0,7,NO,58.0,NO
52237,Operations,region_19,Bachelor's,m,other,1,42.0,5.0,6,NO,56.0,NO
43618,Operations,region_2,Bachelor's,f,sourcing,1,40.0,5.0,5,NO,,NO
20374,Operations,region_2,Master's & above,f,referred,1,43.0,5.0,7,NO,64.0,NO
68889,Operations,region_27,Master's & above,f,sourcing,1,36.0,4.0,8,NO,63.0,NO
27018,Operations,region_26,Master's & above,f,other,1,34.0,2.0,5,NO,59.0,NO
8777,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,28.0,5.0,2,NO,47.0,NO
23650,Finance,region_31,Bachelor's,m,other,1,31.0,3.0,7,NO,60.0,NO
13922,Sales & Marketing,region_31,Master's & above,f,other,1,32.0,1.0,5,NO,53.0,NO
59135,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,35.0,2.0,4,NO,,NO
38849,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,38.0,3.0,8,NO,,NO
20773,Operations,region_22,Bachelor's,f,other,1,41.0,3.0,7,NO,58.0,NO
44030,Technology,region_11,,m,other,1,31.0,1.0,3,NO,83.0,NO
4119,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,25.0,4.0,2,NO,52.0,NO
13426,Operations,region_22,Bachelor's,m,sourcing,1,26.0,3.0,3,NO,59.0,NO
6833,Technology,region_2,Master's & above,f,other,1,49.0,2.0,4,NO,80.0,NO
2400,Sales & Marketing,region_2,Bachelor's,m,other,1,45.0,5.0,8,NO,54.0,NO
3842,Technology,region_2,Bachelor's,f,sourcing,1,46.0,1.0,6,NO,77.0,NO
56524,R&D,region_22,Bachelor's,f,sourcing,1,33.0,3.0,4,NO,82.0,NO
12433,Technology,region_13,Master's & above,f,,1,37.0,3.0,9,NO,82.0,NO
4761,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,26.0,5.0,5,NO,52.0,NO
17619,Operations,region_7,Bachelor's,m,sourcing,1,28.0,3.0,2,NO,53.0,NO
9298,Procurement,region_21,Bachelor's,m,other,1,30.0,3.0,6,NO,70.0,NO
419,Technology,region_26,Master's & above,f,sourcing,2,43.0,1.0,12,NO,80.0,NO
58854,Sales & Marketing,region_2,Master's & above,m,sourcing,2,52.0,3.0,8,NO,49.0,NO
60388,Procurement,region_2,Bachelor's,f,other,2,29.0,1.0,3,NO,75.0,NO
2079,Technology,region_7,Bachelor's,m,other,2,31.0,,1,NO,79.0,NO
70752,Operations,region_14,Bachelor's,f,other,1,33.0,3.0,4,NO,59.0,NO
66569,R&D,region_26,Bachelor's,m,other,1,31.0,5.0,6,NO,87.0,NO
42500,Sales & Marketing,region_28,Bachelor's,m,other,1,36.0,3.0,3,NO,46.0,YES
21058,Operations,region_13,Bachelor's,m,sourcing,1,30.0,4.0,3,NO,64.0,NO
38952,Operations,region_2,Bachelor's,f,other,1,50.0,5.0,9,NO,57.0,NO
59537,Procurement,region_15,Bachelor's,m,sourcing,1,48.0,3.0,4,NO,68.0,NO
49943,Operations,region_15,Master's & above,m,sourcing,2,43.0,4.0,15,NO,59.0,NO
13979,Sales & Marketing,region_16,Bachelor's,m,other,1,45.0,5.0,6,NO,52.0,NO
42949,Operations,region_29,Master's & above,m,,1,46.0,1.0,19,NO,59.0,YES
75559,Operations,region_27,Bachelor's,m,sourcing,1,37.0,1.0,3,NO,62.0,NO
32078,Procurement,region_13,Bachelor's,f,other,1,37.0,1.0,6,NO,65.0,NO
242,Technology,region_2,Master's & above,f,,1,36.0,3.0,3,NO,76.0,NO
55954,Analytics,region_2,Master's & above,m,other,1,47.0,3.0,18,NO,86.0,NO
15931,Sales & Marketing,region_29,Master's & above,m,sourcing,1,32.0,4.0,5,NO,52.0,NO
63972,Finance,region_2,Bachelor's,m,sourcing,1,37.0,4.0,5,NO,62.0,NO
70187,Operations,region_2,Master's & above,f,sourcing,1,51.0,3.0,9,NO,56.0,NO
33277,Sales & Marketing,region_2,Bachelor's,f,,1,50.0,3.0,5,NO,52.0,NO
53067,Procurement,region_13,Bachelor's,m,sourcing,1,25.0,4.0,6,NO,76.0,NO
61480,Sales & Marketing,region_4,Bachelor's,m,other,1,37.0,5.0,5,NO,48.0,NO
16118,Sales & Marketing,region_13,Bachelor's,m,other,1,28.0,5.0,4,NO,48.0,NO
47281,Sales & Marketing,region_4,Master's & above,m,sourcing,1,57.0,1.0,5,NO,48.0,NO
75173,Sales & Marketing,region_28,Master's & above,f,sourcing,1,34.0,4.0,4,YES,53.0,NO
22714,Operations,region_13,Bachelor's,f,,1,31.0,5.0,10,NO,58.0,NO
58035,Sales & Marketing,region_13,Bachelor's,f,other,1,,5.0,4,NO,53.0,NO
72265,Operations,region_22,Bachelor's,m,sourcing,1,30.0,4.0,4,NO,56.0,NO
3517,Sales & Marketing,region_4,Master's & above,f,other,1,39.0,5.0,11,NO,43.0,NO
30120,Operations,region_31,Bachelor's,f,sourcing,1,34.0,1.0,5,NO,,NO
8305,Sales & Marketing,region_3,Bachelor's,m,sourcing,2,38.0,3.0,7,NO,50.0,NO
1872,Sales & Marketing,region_3,Bachelor's,m,other,1,35.0,3.0,4,NO,51.0,NO
66016,Procurement,region_15,Bachelor's,m,other,1,50.0,3.0,16,NO,70.0,NO
7015,Operations,region_32,Bachelor's,m,sourcing,2,37.0,3.0,8,NO,62.0,NO
9937,Operations,region_11,Bachelor's,m,sourcing,1,34.0,4.0,3,NO,59.0,NO
45452,Technology,region_23,Master's & above,m,sourcing,1,32.0,4.0,6,NO,80.0,NO
38108,Sales & Marketing,region_22,Bachelor's,m,,3,31.0,3.0,3,NO,50.0,NO
17131,Operations,region_23,Bachelor's,m,other,1,31.0,5.0,3,NO,55.0,NO
1449,Procurement,region_17,Bachelor's,f,other,1,33.0,3.0,8,NO,74.0,YES
59002,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,27.0,,1,NO,51.0,NO
35081,Procurement,region_22,Master's & above,m,sourcing,1,44.0,3.0,10,NO,72.0,NO
28444,Technology,region_25,Bachelor's,m,sourcing,2,31.0,2.0,4,NO,80.0,NO
12304,Procurement,region_22,Bachelor's,m,referred,2,27.0,,1,NO,69.0,NO
26081,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,26.0,5.0,2,NO,,NO
26088,Operations,region_22,Bachelor's,m,other,2,32.0,2.0,4,NO,63.0,NO
61829,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,37.0,3.0,6,NO,49.0,NO
19946,Operations,region_22,Bachelor's,m,other,1,28.0,3.0,4,NO,60.0,NO
24246,Operations,region_8,Master's & above,m,other,1,34.0,3.0,2,NO,62.0,NO
30288,Operations,region_16,Master's & above,m,other,1,44.0,5.0,5,NO,70.0,YES
6327,Technology,region_7,Bachelor's,m,other,1,34.0,3.0,7,NO,82.0,NO
75240,Sales & Marketing,region_2,Bachelor's,m,other,2,48.0,5.0,6,YES,85.0,YES
10865,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,38.0,5.0,8,NO,51.0,NO
6384,Sales & Marketing,region_6,Bachelor's,f,other,1,29.0,4.0,2,NO,52.0,NO
47805,Technology,region_15,Bachelor's,m,other,2,36.0,3.0,9,NO,78.0,NO
5020,Procurement,region_22,Bachelor's,f,,1,32.0,5.0,6,NO,73.0,NO
25833,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,33.0,5.0,3,NO,66.0,YES
21034,Technology,region_8,Bachelor's,m,other,2,32.0,3.0,6,NO,79.0,NO
9790,Sales & Marketing,region_17,Master's & above,m,,1,38.0,2.0,10,NO,44.0,NO
16711,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,45.0,3.0,7,NO,49.0,NO
8906,R&D,region_7,Bachelor's,m,sourcing,1,34.0,3.0,3,NO,84.0,NO
74006,Sales & Marketing,region_22,Bachelor's,f,other,1,28.0,2.0,2,NO,48.0,NO
41017,Operations,region_29,Bachelor's,m,other,1,33.0,3.0,4,NO,60.0,NO
69982,Operations,region_2,Bachelor's,m,sourcing,3,26.0,,1,NO,,NO
23385,Technology,region_32,Bachelor's,f,other,1,26.0,2.0,2,NO,82.0,NO
50188,Analytics,region_29,Bachelor's,m,sourcing,1,33.0,3.0,4,NO,86.0,NO
24853,Technology,region_20,Bachelor's,f,other,1,30.0,1.0,4,NO,78.0,NO
23849,Sales & Marketing,region_13,Master's & above,m,sourcing,2,40.0,3.0,4,NO,50.0,NO
71855,Operations,region_2,Bachelor's,m,sourcing,1,38.0,5.0,2,NO,59.0,NO
35849,Sales & Marketing,region_13,Master's & above,f,other,1,32.0,4.0,5,NO,48.0,NO
15973,Sales & Marketing,region_31,Bachelor's,m,other,1,29.0,2.0,6,NO,53.0,NO
31126,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,29.0,2.0,3,NO,47.0,NO
33795,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,34.0,4.0,4,NO,49.0,NO
6241,Sales & Marketing,region_7,Master's & above,m,other,2,35.0,3.0,7,NO,46.0,NO
60323,Operations,region_8,Bachelor's,f,other,1,30.0,3.0,2,NO,60.0,NO
36253,R&D,region_26,Bachelor's,m,other,1,31.0,5.0,3,NO,86.0,YES
25283,Sales & Marketing,region_15,Bachelor's,f,,2,33.0,3.0,3,NO,,NO
60752,HR,region_13,Master's & above,m,other,2,36.0,5.0,3,NO,47.0,NO
21214,Sales & Marketing,region_4,Bachelor's,m,other,1,31.0,3.0,5,NO,48.0,NO
13844,Operations,region_23,Master's & above,m,,1,34.0,3.0,2,NO,57.0,NO
49986,Operations,region_13,Master's & above,f,,1,49.0,1.0,9,NO,59.0,NO
61229,Analytics,region_29,Bachelor's,m,,2,31.0,1.0,4,YES,90.0,NO
61007,Sales & Marketing,region_15,Bachelor's,m,,1,40.0,5.0,7,NO,43.0,NO
63651,Procurement,region_9,Bachelor's,m,,1,31.0,4.0,2,NO,69.0,NO
40191,Operations,region_2,Bachelor's,f,,1,48.0,4.0,10,NO,57.0,NO
59717,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,26.0,1.0,2,NO,48.0,NO
25188,Operations,region_2,Bachelor's,m,other,3,39.0,3.0,11,NO,57.0,NO
50811,Analytics,region_22,Bachelor's,f,,1,30.0,5.0,5,NO,85.0,YES
55370,Technology,region_2,Bachelor's,f,sourcing,2,43.0,5.0,14,NO,82.0,NO
41907,Sales & Marketing,region_31,Bachelor's,m,other,1,33.0,5.0,6,NO,48.0,NO
33724,Analytics,region_4,Master's & above,m,sourcing,1,36.0,3.0,3,NO,84.0,NO
